dataset,question_id,candidate_rank,document_id,source_file,company,file_type,document_role,score,score_components,selection_reason,human_selected_match,label_available,generated_by,source,confidence,requires_manual_review
test,26,5,file_3214e231bd5034de,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/報告資料/報告資料_2025-09-16.docx,医療法人社団 恒一会 かえで総合病院,.docx,meeting,8.4096,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 4.909620149862605}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,26,6,file_ef6b3d40c6cbf84f,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/報告資料/報告資料_2025-04-09.docx,青葉与信マネジメント株式会社,.docx,meeting,8.3016,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 4.8016268421355415}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,26,7,file_d12079229f546ac0,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/05.会議/会議録/会議録_2025-07-22.docx,医療法人社団 蒼泉会 ひがし丘総合病院,.docx,meeting,7.7994,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 4.299432435854943}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,26,8,file_a18e6e03b56e708d,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/01.契約/契約書.docx,白峰信用リスク評価株式会社,.docx,contract,7.7735,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 4.27351127103482}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,26,9,file_58533c3139b39f95,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/報告資料/報告資料_2025-04-29.docx,青葉与信マネジメント株式会社,.docx,meeting,7.7548,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 4.254793459619196}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,26,10,file_8e7f976c6bf62fb6,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/00.提案/提案書.pptx,株式会社東都人材プラットフォーム,.pptx,proposal,7.6599,"{""route_kind_match"": 1.5, ""content_bm25"": 6.159908914944696}","route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,27,1,file_d72ac8163b01ef72,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/00.提案/提案書.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,27,2,file_cc8e97e3d637960f,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,27,3,file_c2047ca2e1b6baa2,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,27,4,file_45d248a37508b209,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/06.報告書/医療法人社団 蒼泉会 ひがし丘総合病院_最終報告.pdf,医療法人社団 蒼泉会 ひがし丘総合病院,.pdf,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,27,5,file_ef106a562ea6c4f4,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/ニューヨーク不動産市場の最新動向調査.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,27,6,file_55b4c40fc1e8e7bc,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v1.pptx,青葉与信マネジメント株式会社,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,27,7,file_08a9d0fb95bae44c,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v2.pptx,青葉与信マネジメント株式会社,.pptx,proposal,11.3002,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 7.800176513075396}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,27,8,file_9969b5d674125f4c,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/00.提案/提案書_v3.pptx,青葉与信マネジメント株式会社,.pptx,proposal,11.3002,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 7.800176513075396}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,27,9,file_70f9d108e37232bd,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/00.提案/提案書.pptx,医療法人社団 蒼泉会 ひがし丘総合病院,.pptx,proposal,10.215,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 6.715012170716497}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,27,10,file_e27cdf1ec1397056,data/raw/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-09.pdf,青葉与信マネジメント株式会社,.pdf,meeting,8.1431,"{""route_kind_match"": 1.5, ""content_bm25"": 6.64309280571975}","route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,28,1,file_35dab804db563c49,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/提案書.pptx,医療法人社団 蒼樹会 みなみ野女性医療センター,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,28,2,file_bf3657e26a136347,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/00.提案/糖尿病統計情報.docx,医療法人社団 蒼樹会 みなみ野女性医療センター,.docx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,28,3,file_a61875e51c4e6ba7,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/05.会議/会議録/会議録_2025-04-03.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,28,4,file_197352b337f4cbc8,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/05.会議/会議録/会議録_2025-04-24.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,28,5,file_ed8004a9eff370bd,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/05.会議/会議録/会議録_2025-05-15.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,28,6,file_089d47a29a455478,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/05.会議/報告資料/報告資料_2025-04-03.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,28,7,file_552963ebf5a72c62,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/05.会議/報告資料/報告資料_2025-04-24.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,28,8,file_20fad7ef35777636,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/06.報告書/医療法人社団 蒼樹会 みなみ野女性医療センター_最終報告.pdf,医療法人社団 蒼樹会 みなみ野女性医療センター,.pdf,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,28,9,file_45d248a37508b209,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/06.報告書/医療法人社団 蒼泉会 ひがし丘総合病院_最終報告.pdf,医療法人社団 蒼泉会 ひがし丘総合病院,.pdf,report,10.5863,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 7.086292277692847}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,28,10,file_3214e231bd5034de,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/05.会議/報告資料/報告資料_2025-09-16.docx,医療法人社団 恒一会 かえで総合病院,.docx,meeting,10.5288,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 7.028806859274899}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,29,1,file_6bae87759176c513,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/03.データ/train.xlsx,医療法人社団 恒一会 かえで総合病院,.xlsx,data,16.7768,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 6.776838725109214}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,29,2,file_4fe0dd886c669e57,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/03.データ/train.csv,医療法人社団 恒一会 かえで総合病院,.csv,data,11.8155,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 1.8155497324698149}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
